DATE SYM Y X1 X2 e1 e2
466 A -4.06 0.99251 0.96824 -1.8464 -9.5867
467 A -6.1574 0.68988 -1.4751 -5.1264 -8.4835
468 A -4.7552 0.3081 -0.19024 -5.753 -2.4865
469 A -4.3653 0.50023 0.90012 -11.933 13.022
470 A -1.9469 -1.2473 -0.54956 -1.3443 -3.0691
471 A -5.0229 -0.71425 -0.6865 -5.4021 -3.9462
472 A -12.115 0.77402 0.73034 -12.963 -10.489
473 A -28.474 -0.38606 -0.63918 -43.273 5.9885
474 A -1.4442 1.4775 1.7276 2.741 -11.757
475 A -0.34812 0.34548 1.4392 1.0744 -3.9683
476 A -4.6547 -0.42211 -3.4863 -4.502 -4.3968
477 A -0.82093 -1.2583 -0.1606 0.66481 -4.0575
478 A -5.2256 0.080967 0.6244 -7.2927 -0.56379
479 A 3.1996 -1.6138 -0.72307 5.1402 -0.9113
480 A -15.358 -0.88499 1.6159 -21.97 -0.17849
481 A -4.5931 1.324 -0.66697 -6.3109 -0.73295
482 A -5.6244 0.68453 -0.78902 -7.4571 -1.3778
483 A -1.9422 0.29268 1.6899 -4.7546 4.2727
484 A 1.2587 -1.2439 -1.2779 4.3107 -5.4308
485 A -2.5375 -0.60712 -0.60454 -3.8376 0.67751
486 A -1.4921 0.38049 0.79309 -1.7853 -1.0166
487 A 4.4887 -0.61252 1.276 2.4044 9.2788
488 A -0.23883 -0.028668 0.5227 -3.864 8.1352
489 A 2.4649 1.0113 -0.9118 -1.4898 11.696
490 A -3.6742 -0.88926 -1.0357 -0.65079 -10.438
491 A 1.595 0.98229 -0.051244 0.86509 3.1559
492 A -4.4131 1.1899 -1.1118 -5.6311 -1.621
493 A -8.9789 -0.08297 -0.25413 -13.457 1.4523
494 A -8.618 0.97961 -0.79155 -8.9441 -7.9605
495 A 3.5194 -0.058942 0.66245 7.6192 -6.1182
496 A -1.153 -0.18567 0.4675 -3.1054 3.346
497 A -7.0787 -1.7379 -0.017933 -3.6226 -14.909
498 A 3.3166 -0.2859 -0.80599 2.0577 6.4643
499 A -6.9244 -1.7782 -1.7212 -10.672 2.3477
500 A 9.5222 -0.76272 1.4547 6.9341 15.525
501 A -11.153 -0.77254 -0.15461 -14.524 -3.2251
502 A -6.8618 1.4234 -0.16817 -10.432 1.2012
503 A -0.89281 0.82568 1.2098 0.25213 -3.9119
504 A 7.6059 -0.8433 -0.78972 9.925 2.531
505 A -18.525 -0.6876 0.35813 -21.499 -11.685
506 A 10.367 1.2645 0.43324 13.306 3.3138
507 A -1.5017 -0.33921 0.11753 -5.0957 6.9089
508 A 5.0265 0.58523 -1.977 6.8266 1.1011
509 A -3.9377 -0.54237 -0.75723 -8.1481 6.0708
510 A -0.90565 1.2223 0.62548 -0.56342 -2.0205
511 A -2.0474 0.40392 -0.61561 -12.657 22.728
512 A -2.57 0.010632 -1.2876 -4.0164 0.99685
513 A -1.7157 1.5267 0.3753 -3.6659 2.5028
514 A 0.34683 0.59359 -1.9929 1.5408 -2.2024
515 A -3.7296 0.048678 -0.32085 2.8589 -19.089
516 A -9.4041 1.3739 -0.049798 -12.673 -2.0774
517 A -6.3347 0.48746 -0.93961 -2.2213 -15.91
518 A -2.6776 1.2972 -0.87333 -4.68 1.9014
519 A -6.3616 0.80498 0.92392 -12.133 6.7625
520 A -8.7047 -1.8779 0.98633 -12.871 1.0927
521 A 2.5955 -0.64237 -1.3929 5.3945 -3.5737
522 A -2.733 0.16482 1.2519 -1.0758 -6.8592
523 A 4.1224 0.27602 -0.50097 3.3015 6.1099
524 A 61.473 -0.2764 0.8022 86.274 4.0323
525 A -2.1546 1.3731 -0.60576 -1.7854 -3.1624
526 A 10.175 -0.056952 0.82902 8.7437 13.47
527 A 8.428 -1.7429 1.1172 11.667 1.0458
528 A 4.2492 -1.4686 -0.64659 5.1466 2.5442
529 A -6.7554 0.49767 -0.58164 -2.8742 -15.854
530 A 4.7171 0.92679 0.45178 3.1312 8.2266
531 A -1.6199 -1.8998 0.29081 0.64706 -6.6542
532 A -2.7743 -0.10113 -0.44342 -8.0629 9.6334
533 A 0.13763 0.048705 -0.061169 8.3831 -19.099
534 A -2.1709 0.79646 0.77487 -4.3448 2.6208
535 A -3.6765 0.22392 -0.13357 -0.058468 -12.165
536 A -9.6873 -0.66051 -1.2986 -7.4795 -14.592
537 A 3.9225 -0.59954 3.4592 5.165 0.57826
538 A 4.2834 0.083934 -0.69892 8.8261 -6.1776
539 A -4.7345 -2.2176 -1.5243 -4.1868 -5.427
540 A -6.6186 -0.12985 1.9812 -7.3812 -5.204
541 A -0.25447 -0.62223 0.1076 -4.5848 9.9336
542 A -1.2327 -0.95459 -2.247 6.178 -18
543 A 7.9109 1.023 1.5044 9.915 2.8787
544 A -0.81904 -2.4199 0.33754 3.0191 -9.4337
545 A -1.1212 0.49856 0.30668 -1.0649 -1.3964
546 A 1.1942 0.26475 -0.76595 0.33994 3.2811
547 A -3.4798 0.90492 -2.188 0.16439 -11.798
548 A -5.9107 0.25429 -0.45926 -12.177 8.6951
549 A -5.3226 0.33299 2.1515 1.7439 -22.271
550 A 1.5084 -2.2042 -1.0136 5.4019 -7.0263
551 A -5.4304 0.81894 0.62611 -9.8109 4.5039
552 A 5.0928 -0.60117 0.80842 4.7098 5.9943
553 A -0.47376 0.65848 1.6993 -0.64651 -0.46859
554 A 12.514 0.54764 -2.7206 19.08 -2.3369
555 A 4.9453 0.21017 -0.38899 8.3789 -2.9951
556 A -6.4647 -1.4919 0.52262 -1.8332 -17.164
557 A -8.1982 -1.054 -1.2329 -8.7569 -6.5809
558 A 10.152 0.93167 -0.46138 13.63 2.0426
559 A -1.6008 1.6045 0.60405 -2.0367 -0.966
560 A 10.348 0.76874 0.80442 11.811 6.7591
561 A -1.9473 1.5163 1.3949 -2.8888 -0.25299
562 A 2.7471 0.49521 1.7866 -0.2291 9.3333
563 A -10.086 0.06422 -0.43267 -3.3325 -25.867
564 A -2.7976 0.46917 -1.0839 -6.227 5.2835
565 A -6.0314 0.93085 1.1724 -4.1391 -10.848
566 A 0.25656 0.51424 1.3147 -1.1945 3.339
567 A -2.1758 -0.35853 -0.40684 -2.4198 -1.4968
568 A -0.83156 0.26634 0.5925 -3.3877 4.9824
569 A 6.8554 0.28925 0.0973 10.779 -2.3068
570 A 5.453 -0.02134 -1.8326 1.4577 15.131
571 A 1.8141 -0.29098 -1.0438 9.6573 -16.248
572 A 3.9958 0.031712 -0.73331 5.2961 1.1124
573 A -6.0226 1.6912 1.2091 -6.6175 -5.1695
574 A 5.5161 0.17448 -0.064296 7.1163 1.8101
575 A -12.264 0.48684 -0.66139 -18.841 3.0077
576 A -1.6216 0.074376 1.8108 4.4288 -16.068
577 A 1.4485 -0.17314 0.80046 5.949 -9.1455
578 A 6.4568 -0.98886 -0.61337 9.5579 -0.45744
579 A 11.039 -0.11394 0.81486 18.516 -6.4341
580 A -3.7027 0.021109 0.024393 -3.4024 -4.4419
581 A 5.2913 1.9219 -0.4924 4.95 5.8931
582 A 8.3946 0.0059827 0.086706 11.494 1.2177
583 A 4.1808 1.6881 -0.18523 4.1118 4.1256
584 A 1.5044 -0.15866 -0.41461 2.6644 -1.0941
585 A 3.3488 0.73263 -0.94019 1.4215 7.9084
586 A -16.72 0.70242 -0.70876 -26.285 5.4591
587 A -0.37703 0.2846 -0.052642 -0.15847 -0.9289
588 A -17.173 -0.84899 1.1579 -18.417 -14.463
589 A -2.5267 -0.18487 -1.1431 -3.9566 1.0104
590 A 1.5981 0.77935 -0.01443 -2.7854 11.712
591 A 0.85602 -1.2429 -0.91522 0.47367 2.1159
592 A 5.0828 -1.9214 -0.029318 2.6801 11.058
593 A -7.3335 -0.18944 -1.186 0.56284 -25.59
594 A -1.3473 -1.6422 0.82049 -0.018917 -4.3208
595 A 12.891 0.28603 0.2919 3.0929 35.764
596 A -6.1804 -1.1428 -0.49248 -9.0452 0.7259
597 A -2.1954 -1.2585 -0.24775 -3.8103 1.8061
598 A -9.0141 -1.0779 -1.9803 -9.2553 -8.0159
599 A 17.357 -0.61497 1.4574 13.594 26.14
600 A 4.9788 -0.89223 1.8931 10.1 -7.096
601 A 0.31452 1.0381 1.0176 -1.6801 4.6278
602 A 0.022766 1.8969 0.75242 1.3746 -3.574
603 A 3.5121 -0.5675 -0.9799 3.8606 2.9868
604 A -2.781 -0.55045 1.3278 2.7973 -15.95
605 A 5.6267 0.36634 -2.0514 8.6506 -1.1004
606 A 5.2937 0.79089 0.80274 5.22 5.2435
607 A 7.3132 0.16604 -0.14566 6.6353 8.9525
608 A 6.5614 -0.49321 -0.77184 7.09 5.5943
609 A 0.32785 0.19239 0.43718 0.092696 0.77409
610 A -0.38015 0.38309 0.49021 -1.8977 3.0117
611 A -4.3825 0.66896 -0.81338 -4.3752 -4.4121
612 A -6.62 1.8044 -0.51383 -8.4715 -2.5707
613 A -3.5366 -0.64846 0.22461 -4.3243 -1.6572
614 A -10.578 0.024615 -0.051356 -16.492 3.1377
615 A 10.384 2.0222 -0.32367 11.318 8.0061
616 A 1.8962 0.88213 0.94628 1.8028 1.8245
617 A -6.0283 0.043099 -0.13044 -10.417 4.1773
618 A 9.9588 -0.19377 -0.12075 13.726 1.3054
619 A -3.5689 -0.25046 -0.125 -11.669 15.364
620 A 8.0459 0.44714 -0.3393 13.078 -3.6462
621 A 16.305 0.39011 0.79082 24.013 -1.7425
622 A -4.9009 0.47538 1.709 -4.4181 -6.4336
623 A 4.1927 -0.073963 -1.5714 12.006 -13.728
624 A 0.34161 0.77353 0.14646 2.9912 -5.9917
625 A -0.48801 0.73503 0.45857 4.0735 -11.335
626 A -2.6073 1.2779 -0.75817 -5.4993 4.0318
627 A 3.5084 -0.92086 -1.6588 6.0518 -1.9659
628 A -2.7896 0.16098 -1.6449 1.339 -12.198
629 A 16.581 -0.10266 -0.21186 22.514 2.9273
630 A 1.2006 0.68448 -1.6421 -3.3039 11.881
631 A 4.6876 -1.7992 2.2457 7.4304 -1.7477
632 A 4.8661 -0.9044 -2.4121 1.6681 12.923
633 A 10.985 1.3686 1.0069 8.9286 15.478
634 A 0.54197 0.5869 0.46414 -3.2672 9.259
635 A -14.033 -0.56504 1.1469 -20.401 0.61044
636 A 0.61558 -0.84124 -0.23966 -0.067231 2.3946
637 A 15.996 0.30389 -0.78533 13.388 22.297
638 A 8.7201 0.79472 -0.60014 9.9902 5.7968
639 A -22.919 -1.9437 0.75969 -26.207 -15.242
640 A 3.9653 -1.3949 0.80957 10.167 -10.374
641 A -6.4967 -0.016615 0.81213 -11.639 5.3146
642 A -13.369 0.53425 -0.071785 -12.878 -14.703
643 A 5.7751 1.3112 -0.37013 7.1871 2.3715
644 A 7.7038 -0.66924 -0.39946 14.17 -7.1414
645 A 8.8294 -0.39054 0.58403 4.829 18.205
646 A 4.4302 1.9391 0.34576 8.82 -6.1576
647 A -3.0538 -1.1935 -1.5055 -5.3596 2.752
648 A 1.5287 1.6516 -0.32286 4.5504 -5.7311
649 A 9.1667 -0.41827 -0.12668 7.8752 12.348
650 A -0.85783 2.1422 -2.1916 3.0793 -10.043
651 A -2.6307 -0.73809 0.31136 -4.0923 0.82892
652 A -11.184 -2.0001 -0.80673 -15.596 -0.51218
653 A 3.308 0.77286 -0.18873 -0.538 12.212
654 A 1.4636 -0.8554 0.4077 -3.8214 13.882
655 A -2.4091 0.22669 -0.41994 -4.1022 1.5535
656 A 6.7174 -0.69335 0.15635 6.5975 7.1432
657 A -3.3432 0.49602 -1.2626 -0.74696 -9.3009
658 A 8.8595 0.86994 2.0025 -0.17621 29.537
659 A 3.2926 0.65499 0.19466 2.6641 4.6448
660 A -1.0033 0.64915 0.35938 5.0579 -15.323
661 A -2.2236 -1.2194 -0.39242 -10.326 16.934
662 A -6.0141 1.4524 -2.7447 -5.946 -6.0072
663 A -10.658 -0.52132 -1.3357 -10.541 -10.711
664 A -1.244 1.1094 -0.55848 3.1937 -11.701
665 A -4.0936 -1.9377 -0.85213 -6.4457 1.8265
666 A -3.6955 1.316 0.76379 -2.7631 -6.2494
667 A -4.1234 -0.79865 0.54258 -4.4767 -3.2908
668 A 3.648 -0.42204 0.95087 3.8938 3.0164
669 A -2.6856 0.97931 0.24847 -0.2627 -8.5667
670 A 10.989 -1.4147 -0.64117 10.99 11.421
671 A -1.5328 0.47879 -0.45078 -0.57136 -3.7935
672 A -3.9006 -1.2713 -0.41282 6.1341 -27.066
673 A 14.023 -0.94344 0.28391 18.322 4.218
674 A 6.5249 -0.46438 -0.16868 11.98 -6.0426
675 A 6.7088 -0.95499 1.7755 4.7816 11.125
676 A -5.2827 -0.43106 -1.1938 -5.1941 -5.2622
677 A -1.2854 0.58886 -2.4672 -1.6241 -0.19206
678 A -5.5975 -0.020586 -0.65976 -7.2894 -1.583
679 A -0.88677 2.5067 0.18016 -0.034547 -3.3316
680 A -0.72402 0.21906 0.8737 -1.8286 1.6647
681 A 7.3038 0.73682 -1.9541 16.762 -14.501
682 A 2.6388 -0.44153 0.72147 -1.5964 12.496
683 A 18.342 -0.51601 -1.0645 26.578 -0.45677
684 A -11.679 -1.0562 0.13238 -14.021 -6.1585
685 A -15.96 0.085723 -0.4826 -22.516 -0.72831
686 A 0.78627 -1.5736 1.0588 -3.1826 10.14
687 A -4.9497 -1.0127 -0.47738 -9.1636 5.0905
688 A 0.86229 1.0916 0.91318 -2.8438 9.1821
689 A 1.1646 1.4302 1.0409 1.1051 0.90019
690 A -6.2088 -0.59876 0.69676 -6.7404 -5.0366
691 A -6.4351 -0.018355 0.12629 -5.9215 -7.7053
692 A 4.44 0.061089 0.071534 9.922 -8.3364
693 A 9.8995 0.031428 1.2334 20.91 -15.921
694 A 0.061654 1.5476 -0.86854 2.0923 -4.7896
695 A -3.3226 -0.39634 1.3085 -8.302 8.1158
696 A 4.1646 0.52092 -0.6917 8.5647 -6.039
697 A -6.8302 -0.66444 -0.22653 -7.9375 -4.1547
698 A 5.5304 -0.53147 1.4416 8.3982 -1.267
699 A -2.2916 -1.5786 1.711 5.513 -20.544
700 A -2.3545 -1.3285 -2.874 -5.1796 4.9199
701 A -0.96252 -1.126 1.8403 -0.57555 -1.9928
702 A 6.7129 -0.26792 -0.23793 7.1668 5.7946
703 A 0.13737 1.1695 0.32771 -11.789 27.716
704 A 7.7467 0.51134 0.21804 13.801 -6.4373
705 A -4.9222 -0.30279 -2.5253 -2.2677 -10.685
706 A -3.2878 -0.066777 0.23116 -5.1191 0.93043
707 A -8.6699 0.45677 1.6105 -12.954 0.90811
708 A -3.63 -3.5868 0.82776 -6.6251 3.7891
709 A -9.1832 -0.92847 2.0432 -15.268 4.7519
710 A 10.35 -1.7283 -0.93887 15.405 -0.9117
711 A -11.334 1.9526 -1.1467 -19.21 6.8138
712 A -5.6014 0.62899 1.8001 -3.6677 -10.566
713 A 3.6685 0.39658 -0.78572 4.1369 2.6714
714 A 2.7321 1.051 -0.28468 6.2333 -5.5423
715 A -1.3985 -0.15041 0.85491 -4.4148 5.5103
716 A 5.1753 -0.019801 -0.52536 4.197 7.5925
717 A -1.0579 1.3703 0.33789 -2.8941 2.9321
718 A -4.7339 -0.23499 0.94612 0.49116 -17.084
719 A 8.858 -0.090952 -0.69569 7.2423 12.833
720 A -11.706 -0.68105 0.18723 -13.339 -7.9136
721 A -11.503 1.0177 1.7263 -14.77 -4.4344
722 A -4.2318 -1.4056 -1.2676 -5.3777 -1.1469
723 A 7.5509 -0.049368 -1.5121 11.739 -1.8964
724 A 12.606 -0.81906 -0.3611 10.196 18.532
725 A 2.032 -0.8435 1.3358 1.0103 4.3507
726 A 3.3685 -0.66421 0.37967 1.907 6.8545
727 A -8.1559 1.4759 0.30169 -12.802 2.3187
728 A 5.0825 0.37866 -0.48952 5.9931 3.0189
729 A -11.916 -0.91234 -1.0159 -15.457 -3.4335
730 A 2.1112 0.42377 -0.68977 1.6784 3.1829
731 A 2.3558 0.81392 -0.5848 -1.0399 10.26
732 A -2.8163 0.82786 -0.0095527 -7.2335 7.3302
733 A 4.9026 -0.56725 1.0224 12.509 -12.882
734 A 5.8393 1.8834 -0.44333 10.453 -5.1186
735 A 2.9788 0.15533 0.6042 2.6715 3.5939
736 A 12.58 -1.3916 0.90979 10.82 16.872
737 A 3.864 0.83616 -0.050367 3.7957 3.9244
738 A -9.6071 -0.26011 -1.5947 -11.446 -5.0875
739 A -4.1881 0.32361 0.87933 -6.6002 1.2042
740 A 7.2074 0.95787 -1.3952 10.821 -1.0916
741 A 7.5194 0.44328 0.64641 7.8621 6.6008
742 A 1.6971 0.52505 -0.16475 -0.94069 7.8059
743 A 2.3471 0.53439 -2.4644 1.3558 5.0022
744 A -6.6103 -0.52911 0.94256 -9.6748 0.41573
745 A -1.2428 0.44853 0.52108 3.0954 -11.538
746 A -9.5375 0.45721 1.1318 -4.383 -21.91
747 A -8.786 -1.3971 -1.418 -10.2 -5.09
748 A -14.116 0.46497 1.4638 -19.37 -2.2965
749 A 17.474 -0.10861 0.87871 24.007 2.2501
750 A 6.6512 -0.77365 -0.0766 9.9721 -0.89978
751 A 1.9012 -0.25039 -0.15814 3.3677 -1.4363
752 A -3.0377 0.38933 -1.0727 -2.0501 -5.2533
753 A 14.387 0.43891 1.1322 16.947 8.2722
754 A 13.217 1.3348 0.65497 18.481 0.71415
755 A 13.253 -0.60664 -1.522 20.689 -3.6332
756 A 3.3492 1.2514 -0.039666 5.6375 -2.1646
757 A -2.8654 -0.50051 -0.25263 -5.917 4.357
758 A -0.31229 1.0152 0.87146 -0.31283 -0.62887
759 A -11.923 1.2046 -0.8764 -16.739 -0.83958
760 A 5.8963 -0.025168 2.3265 4.502 8.8145
761 A 11.611 -0.50295 0.033189 10.266 14.925
762 A -5.7262 0.70741 -1.1739 -8.3613 0.45232
763 A -11.144 -0.072836 0.50855 -13.084 -6.7847
764 A 0.3619 -0.30901 -0.19436 -2.4114 6.9201
765 A -7.9328 -0.4346 0.19445 -8.3637 -6.9536
766 A 14.217 0.92118 1.3978 22.527 -5.4419
767 A -1.7988 -0.049229 0.09123 -9.5434 16.25
768 A -1.7746 0.17664 -0.24994 0.59754 -7.312
769 A 2.1068 -0.77238 1.21 -1.4397 10.326
770 A 1.3623 -0.097258 0.18222 10.438 -19.818
771 A -4.9286 2.6027 1.3764 1.0731 -19.638
772 A 11.559 -0.70945 -0.30014 12.741 9.0649
773 A -2.6139 -0.50164 1.9116 -2.5138 -3.105
774 A -4.7651 -0.16294 0.64441 2.4868 -21.806
775 A -2.6547 0.24706 2.5199 -4.9022 2.1049
776 A -4.7711 1.0594 -0.20179 -8.7728 4.383
777 A 6.8993 0.28542 1.2142 8.1937 3.6862
778 A 4.3003 1.3812 0.49182 2.6792 7.8058
779 A -3.7401 1.1219 0.3831 0.64939 -14.265
780 A -20.727 -0.19086 1.6883 -28.406 -3.231
781 A -1.0226 -1.2628 -0.85266 -0.5102 -1.8732
782 A 0.28095 0.3382 -0.86833 0.45381 -0.031463
783 A 1.4369 0.17652 -1.0655 1.1587 2.2467
784 A -7.6477 -0.45885 1.2001 -7.676 -7.7694
785 A -2.0417 0.035867 -1.0869 -1.3039 -3.6047
786 A -15.967 -0.41996 -0.12041 -18.222 -10.75
787 A -0.96113 -2.2658 0.032055 -1.3353 0.27718
788 A 10.082 0.18605 1.2334 11.799 5.9231
789 A 2.7929 0.094893 -0.054586 4.1931 -0.45767
790 A 0.17446 -1.2867 -0.31025 -2.4471 6.5598
791 A -6.7212 0.68904 0.40936 -3.7431 -13.91
792 A 2.8068 1.2216 -0.31182 5.3253 -3.1983
793 A 3.2317 -1.0513 1.008 4.1191 1.1954
794 A -7.0142 0.38257 0.52499 -12.072 4.5778
795 A 2.52 0.10506 0.69974 2.2714 2.9865
796 A 3.6702 -1.3578 -0.045186 3.1384 5.1761
797 A -0.93821 1.3444 -1.0277 -0.66561 -1.635
798 A 4.0024 0.33649 0.80025 2.7094 6.8631
799 A -1.7098 1.3732 0.62805 -4.416 4.2558
800 A 7.9111 -0.37022 -1.7659 4.9346 15.28
801 A 5.1804 -0.42022 0.5346 3.3284 9.5259
802 A -0.60068 1.9144 -0.024286 -1.8883 2.083
803 A 8.944 -0.50598 -0.36528 7.4537 12.642
804 A 3.3449 0.53554 0.15048 3.1357 3.7465
805 A -5.6789 1.4141 -0.16148 -6.8134 -3.2884
806 A -5.1813 -0.67371 0.14329 -4.6673 -6.3355
807 A -1.4044 0.59478 0.66113 -1.8649 -0.55153
808 A 1.8174 0.4078 0.14618 0.70628 4.3327
809 A 4.8848 -1.3887 0.63319 3.2687 8.8227
810 A 2.3787 0.43528 -0.86297 5.3252 -4.405
811 A -7.6134 -0.041629 0.0027913 -11.479 1.3504
812 A 2.6541 0.55946 0.6875 -0.1906 9.1055
813 A -3.8678 -0.36245 -0.72645 -4.5775 -2.0622
814 A 9.0591 1.7338 0.077011 12.13 1.6671
815 A -4.8514 -1.5811 -1.1184 1.5666 -19.416
816 A 10.301 -1.415 -1.2874 16.94 -4.6512
817 A 18.258 1.3904 -0.66917 24.305 4.1807
818 A -4.6764 -0.72227 -0.13213 -2.7286 -9.1178
819 A -0.010899 -1.2466 1.9698 3.057 -7.2902
820 A 1.7138 0.9998 1.184 1.333 2.2517
821 A -1.5843 1.0539 -1.7711 -5.7714 8.2921
822 A 2.8202 2.3635 -0.94035 -7.9877 27.824
823 A 5.685 -0.15249 1.3828 5.5068 5.9428
824 A 2.3948 0.20414 -0.15789 3.5043 -0.18183
825 A -3.6189 0.32059 -2.449 -8.183 7.3562
826 A 3.5484 -1.4798 -0.71292 5.4819 -0.56681
827 A 3.5579 -0.66288 -0.34254 1.7931 7.8735
828 A 3.349 -1.9341 -0.68748 -0.95269 13.852
829 A -2.2378 -0.057503 0.40097 -2.3264 -2.1072
830 A -0.21075 -0.43174 -0.082989 -3.6215 7.8318
831 A -2.3894 -0.45999 0.23197 -4.3146 2.1206
832 A 6.0464 -0.31969 0.62871 6.3541 5.3274
833 A -4.3044 0.6075 -0.054933 -9.868 8.549
834 A -2.3413 0.35931 0.20172 -2.2862 -2.5834
835 A 5.9645 0.017054 -1.0133 9.4644 -1.9856
836 A -5.4679 1.38 0.84616 -6.5828 -3.2841
837 A 3.6523 0.34882 0.0064802 5.1287 0.17876
838 A 2.8544 -0.2435 -0.64355 4.0492 0.23865
839 A -1.8055 0.21227 0.3807 0.43199 -7.1406
840 A -0.31108 0.30535 -1.0241 0.58521 -2.2849
841 A -1.6155 1.5472 -2.0776 3.5508 -13.595
842 A 8.0516 1.3208 0.5456 6.5598 11.288
843 A -1.3926 0.10306 0.031857 -1.0949 -2.1212
844 A -0.74275 0.50746 1.8227 2.7849 -9.3694
845 A -6.9174 1.4898 0.4206 -10.756 1.6632
846 A -0.40058 -1.3049 0.32957 -0.63401 0.30371
847 A -2.3813 0.78271 0.12952 -2.7171 -1.7699
848 A 0.16976 0.46695 -0.38384 -3.8742 9.5933
849 A -3.1559 -0.39075 0.61554 -4.9594 0.98844
850 A -1.7616 -0.67587 -0.60398 -1.0742 -3.1664
851 A 4.8458 -1.5912 2.3132 1.7357 12.022
852 A 11.355 0.94521 0.27679 16.597 -0.98646
853 A -15.427 1.1251 -0.15566 -18.705 -8.0676
854 A -2.5435 0.9074 -1.3733 1.1315 -11.062
855 A -8.9849 0.25137 -1.2019 -13.482 1.5924
856 A 2.3742 -0.10099 1.0742 2.6049 1.6932
857 A -6.1493 -1.0803 0.95949 -11.929 7.3056
858 A 6.912 -0.013098 -0.85648 2.467 17.487
859 A -6.8459 -0.49728 -0.57865 -8.0366 -3.9451
860 A 9.7017 -2.2868 -0.8096 11.105 7.0264
861 A -8.2994 -0.78751 0.014314 -9.5942 -5.2186
862 A 8.2599 -0.8628 -0.0092979 4.5422 17.149
863 A 20.775 1.5391 0.98556 29.653 -0.18709
864 A 0.49522 1.9858 0.017713 -4.9284 12.82
865 A 4.4294 1.2167 1.2418 4.2092 4.5693
866 A -1.4851 1.2466 -0.52982 -2.0169 -0.3765
867 A 11.667 0.18365 -0.27986 11.808 11.453
868 A 18.179 0.064857 -2.0702 25.251 2.166
869 A 13.187 -1.5721 0.90796 13.868 11.819
870 A -2.7259 0.65589 2.1415 4.1271 -19.207
871 A -5.3342 -0.7032 0.89216 -5.6504 -4.6725
872 A 2.9881 0.44987 -0.68128 3.0578 2.8891
873 A 8.4912 0.27558 -1.7349 13.056 -1.846
874 A 9.7112 0.86109 -0.60081 11.292 6.0593
875 A -8.106 0.3409 0.017709 -8.6402 -6.9875
876 A 2.1137 0.34878 -1.7817 7.6843 -10.627
877 A -4.1142 0.40853 -0.059747 -1.2469 -10.897
878 A -18.005 1.6452 -1.5937 -13.788 -28.003
879 A -1.741 1.1188 -1.2851 -1.6244 -2
880 A -2.6532 -1.4236 1.7279 -5.6605 4.2908
881 A -1.8272 -0.53178 -0.13669 -4.3358 4.1227
882 A 5.3033 -0.094534 0.51075 7.193 0.86879
883 A -5.9275 -2.9967 1.7216 -8.6718 0.63945
884 A -0.91728 -0.93935 -0.35263 -1.2835 0.14554
885 A -1.3523 0.7554 -1.4273 0.92487 -6.5649
886 A -2.3243 1.0535 1.1023 1.276 -11.105
887 A -1.977 -1.7062 -0.52399 -3.2423 1.3313
888 A -4.4853 -0.0098267 1.0179 -9.4707 6.9414
889 A 6.7592 -0.50743 -0.44649 7.6694 4.8512
890 A -11.421 -0.569 -1.3765 -15.836 -0.89103
891 A 4.3005 0.77119 0.11815 6.7525 -1.5335
892 A 12.431 -0.32067 0.24414 21.928 -9.6111
893 A 10.388 -0.30419 -1.2565 12.049 6.8592
894 A -1.5507 0.30852 -0.56336 -2.8652 1.5459
895 A 4.3552 -0.57878 1.531 5.3601 1.8877
896 A 1.6039 0.60774 -1.4835 2.6817 -0.75138
897 A -5.4869 0.77073 0.25265 -2.3859 -12.94
898 A -7.2374 -0.54876 0.87644 -11.025 1.486
899 A -7.5936 -1.3038 -0.0023248 -11.65 2.0269
900 A 1.0806 1.997 1.2092 6.9934 -13.243
901 A 3.9456 1.8147 0.9747 3.0113 5.6924
902 A 1.7785 0.21803 0.53408 3.3997 -2.1151
903 A 0.81361 -0.02399 0.43567 3.2702 -4.9804
904 A 8.7896 -1.5933 2.122 8.3707 9.7522
905 A -2.0381 -2.3673 -0.038381 -6.3091 8.3124
906 A -1.095 0.8535 1.4324 -1.6678 -0.14973
907 A 4.0958 -0.56515 -2.1665 6.8279 -1.7884
908 A 6.9913 -0.97154 -0.87601 3.5068 15.489
909 A 0.7549 1.4754 0.17299 1.6943 -1.7062
910 A 4.5631 -0.59023 0.30458 6.88 -0.75724
911 A -6.7614 -0.40352 0.54601 -3.5094 -14.43
912 A -14.139 -0.15679 1.6111 -18.161 -5.1153
913 A -3.6757 0.52877 -0.30099 -5.1477 -0.30988
914 A 7.7548 0.58999 -0.80011 10.142 2.284
915 A -6.9913 0.97349 -0.0091348 -14.398 10.071
916 A 5.267 0.13094 -0.80125 4.705 6.7341
917 A 2.7991 0.5248 -0.21344 -2.8008 15.837
918 A 2.7097 -1.3327 -1.3344 7.1664 -7.2209
919 A 4.2141 -0.66802 0.68885 2.3244 8.6552
920 A 1.0069 -1.4414 1.266 2.1005 -1.5072
921 A -9.0449 -0.37275 0.1282 -9.3835 -8.2894
922 A 3.7128 0.091104 0.79176 4.1188 2.6489
923 A 0.8683 -0.48241 -0.88786 2.3633 -2.3838
924 A 8.0734 0.16278 0.39904 11.351 0.39846
925 A -1.6399 -1.19 0.66193 -1.1204 -2.7776
926 A 17.678 -0.27667 -0.39609 22.105 7.6062
927 A 1.3927 0.021192 0.62634 -2.5852 10.578
928 A -11.206 -1.469 0.76917 -10.354 -13.171
929 A -3.1062 -2.5206 -0.1766 -4.2237 -0.074082
